date,entity,classification,softmax_scores
2020-09-25 15:42:21+00:00,Casino.org,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Roth Capital,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Caesars’ iGaming,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,William Hill USA,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Bloomberg,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,House,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,House of Representatives,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,SMMT,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Bar chain Revolution,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Board,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,British Airways,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Intercontinental,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Compass,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,United Utilities,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Lloyds Bank,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Indeed,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,CEBR,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,FT,NEUTRAL,"{'positive': 0.07223331183195114, 'negative': 0.423856258392334, 'neutral': 0.5039104223251343}"
2020-09-25 15:42:21+00:00,Office for Budget Responsibility,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Lufthansa,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Ryanair,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Politico,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Resolution,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Capital Economics,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,OBR,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,CJRS,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,SEISS,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 15:42:21+00:00,Society of Motor Manufacturers and Traders,NEGATIVE,"{'positive': 0.07043691724538803, 'negative': 0.7750430107116699, 'neutral': 0.15452004969120026}"
2020-09-25 14:50:31+00:00,Tesco,NEUTRAL,"{'positive': 0.003120199078693986, 'negative': 0.010533053427934647, 'neutral': 0.9863467812538147}"
2020-09-25 14:50:31+00:00,Morrisons,NEUTRAL,"{'positive': 0.019337328150868416, 'negative': 0.025736119598150253, 'neutral': 0.954926609992981}"
2020-09-25 14:50:31+00:00,Asda,NEUTRAL,"{'positive': 0.028155574575066566, 'negative': 0.018542520701885223, 'neutral': 0.9533019065856934}"
2020-09-25 14:50:31+00:00,WEPA Group,POSITIVE,"{'positive': 0.9821615219116211, 'negative': 0.010310796089470387, 'neutral': 0.0075277285650372505}"
2020-09-25 14:09:25+00:00,Treasury,NEUTRAL,"{'positive': 0.017233489081263542, 'negative': 0.0026421959046274424, 'neutral': 0.9801243543624878}"
2020-09-25 14:09:25+00:00,Resolution Foundation,NEUTRAL,"{'positive': 0.017233489081263542, 'negative': 0.0026421959046274424, 'neutral': 0.9801243543624878}"
2020-09-25 14:09:25+00:00,SEISS,NEUTRAL,"{'positive': 0.017233489081263542, 'negative': 0.0026421959046274424, 'neutral': 0.9801243543624878}"
2020-09-25 13:01:30+00:00,Shaftesbury,NEUTRAL,"{'positive': 0.004868637304753065, 'negative': 0.10555478185415268, 'neutral': 0.8895765542984009}"
2020-09-25 05:11:34+00:00,Premier Investments,NEUTRAL,"{'positive': 0.044297877699136734, 'negative': 0.03281732276082039, 'neutral': 0.9228848218917847}"
2020-09-25 05:11:34+00:00,Premier,POSITIVE,"{'positive': 0.9676119089126587, 'negative': 0.020398547872900963, 'neutral': 0.011989491991698742}"
2020-09-25 05:11:34+00:00,Smiggle,NEUTRAL,"{'positive': 0.0034421926829963923, 'negative': 0.00909807626157999, 'neutral': 0.9874597787857056}"
2020-09-25 05:11:34+00:00,Just Jeans,NEUTRAL,"{'positive': 0.005003059282898903, 'negative': 0.008055419661104679, 'neutral': 0.9869415163993835}"
2020-09-25 05:11:34+00:00,Lew,NEUTRAL,"{'positive': 0.0010566511191427708, 'negative': 0.0027936070691794157, 'neutral': 0.9961497783660889}"
2020-09-25 05:11:34+00:00,Ownership Matters,NEUTRAL,"{'positive': 0.0033813538029789925, 'negative': 0.014263536781072617, 'neutral': 0.9823550581932068}"
2020-09-25 05:11:34+00:00,Labor,NEUTRAL,"{'positive': 0.0033813538029789925, 'negative': 0.014263536781072617, 'neutral': 0.9823550581932068}"
2020-09-25 05:11:34+00:00,Nick Scali,NEUTRAL,"{'positive': 0.0033813538029789925, 'negative': 0.014263536781072617, 'neutral': 0.9823550581932068}"
2020-09-25 05:11:34+00:00,1300 Smiles,NEUTRAL,"{'positive': 0.0033813538029789925, 'negative': 0.014263536781072617, 'neutral': 0.9823550581932068}"
2020-09-29 18:48:56+00:00,The Times,NEUTRAL,"{'positive': 0.001883579301647842, 'negative': 0.0013379830634221435, 'neutral': 0.9967784285545349}"
2020-09-29 18:48:56+00:00,Google,NEUTRAL,"{'positive': 0.007826884277164936, 'negative': 0.0009100943570956588, 'neutral': 0.9912630319595337}"
2020-09-29 18:48:56+00:00,Macmillan,NEUTRAL,"{'positive': 0.0012553924461826682, 'negative': 0.0014585378812626004, 'neutral': 0.9972860813140869}"
2020-09-29 18:48:56+00:00,British Council for Offices,NEUTRAL,"{'positive': 0.0007596670184284449, 'negative': 0.0006944818887859583, 'neutral': 0.9985458850860596}"
2020-09-29 18:48:56+00:00,BCO,NEUTRAL,"{'positive': 0.0008127270266413689, 'negative': 0.0008291360572911799, 'neutral': 0.9983580708503723}"
2020-09-29 18:48:56+00:00,Time magazine,NEUTRAL,"{'positive': 0.0028733876533806324, 'negative': 0.0012372060446068645, 'neutral': 0.9958894848823547}"
2020-09-29 17:18:38+00:00,Tory,NEUTRAL,"{'positive': 0.0021539197769016027, 'negative': 0.19839681684970856, 'neutral': 0.7994492053985596}"
2020-09-29 17:18:38+00:00,Commons,NEUTRAL,"{'positive': 0.0021539197769016027, 'negative': 0.19839681684970856, 'neutral': 0.7994492053985596}"
2020-09-29 17:18:38+00:00,Exeter College,NEUTRAL,"{'positive': 0.001691577723249793, 'negative': 0.1492358148097992, 'neutral': 0.8490725755691528}"
2020-09-29 17:18:38+00:00,A-Level,NEUTRAL,"{'positive': 0.0021539197769016027, 'negative': 0.19839681684970856, 'neutral': 0.7994492053985596}"
2020-09-29 16:26:07+00:00,Greggs,NEUTRAL,"{'positive': 0.004672595299780369, 'negative': 0.13031990826129913, 'neutral': 0.8650075793266296}"
2020-09-29 16:26:07+00:00,Card Factory,NEGATIVE,"{'positive': 0.0038837692700326443, 'negative': 0.6341225504875183, 'neutral': 0.361993670463562}"
2020-09-29 16:26:07+00:00,Hotel Chocolat,NEGATIVE,"{'positive': 0.003899766132235527, 'negative': 0.606756329536438, 'neutral': 0.389343798160553}"
2020-09-29 16:26:07+00:00,Pret a Manger,NEGATIVE,"{'positive': 0.005552616436034441, 'negative': 0.6329741477966309, 'neutral': 0.3614732027053833}"
2020-09-29 16:26:07+00:00,SSP Group,NEUTRAL,"{'positive': 0.0041235811077058315, 'negative': 0.24144405126571655, 'neutral': 0.7544324398040771}"
2020-09-29 16:26:07+00:00,Upper Crust,NEGATIVE,"{'positive': 0.004439238458871841, 'negative': 0.6632391810417175, 'neutral': 0.3323216438293457}"
2020-09-29 16:26:07+00:00,Rishi Sunak,NEGATIVE,"{'positive': 0.002964956685900688, 'negative': 0.7015935182571411, 'neutral': 0.29544147849082947}"
2020-09-29 13:00:12+00:00,International Monetary Fund,NEUTRAL,"{'positive': 0.003647422883659601, 'negative': 0.16662992537021637, 'neutral': 0.8297226428985596}"
2020-09-29 13:00:12+00:00,UN,NEUTRAL,"{'positive': 0.0031753666698932648, 'negative': 0.35870644450187683, 'neutral': 0.6381182670593262}"
2020-09-29 13:00:12+00:00,IMF,NEGATIVE,"{'positive': 0.006494178436696529, 'negative': 0.602201521396637, 'neutral': 0.3913043439388275}"
2020-09-29 13:00:12+00:00,World Bank,NEGATIVE,"{'positive': 0.006494178436696529, 'negative': 0.602201521396637, 'neutral': 0.3913043439388275}"
2020-09-29 13:00:12+00:00,G20,NEGATIVE,"{'positive': 0.006494178436696529, 'negative': 0.602201521396637, 'neutral': 0.3913043439388275}"
2020-09-29 12:28:55+00:00,Reuters,NEUTRAL,"{'positive': 0.1584533005952835, 'negative': 0.018487852066755295, 'neutral': 0.8230587840080261}"
2020-09-29 12:28:55+00:00,Bank of England,NEUTRAL,"{'positive': 0.1570257693529129, 'negative': 0.013537338003516197, 'neutral': 0.8294368982315063}"
2020-09-29 12:28:55+00:00,Queen’s University Belfast,POSITIVE,"{'positive': 0.4807182252407074, 'negative': 0.044627875089645386, 'neutral': 0.4746539294719696}"
2020-09-29 12:28:55+00:00,BoE,POSITIVE,"{'positive': 0.4807182252407074, 'negative': 0.044627875089645386, 'neutral': 0.4746539294719696}"
2020-09-29 12:28:55+00:00,Capital Economics,POSITIVE,"{'positive': 0.4807182252407074, 'negative': 0.044627875089645386, 'neutral': 0.4746539294719696}"
2020-09-29 12:28:55+00:00,Rightmove,NEUTRAL,"{'positive': 0.21246322989463806, 'negative': 0.026148268952965736, 'neutral': 0.7613884806632996}"
2020-09-29 12:28:55+00:00,Rics,NEUTRAL,"{'positive': 0.19694294035434723, 'negative': 0.023276375606656075, 'neutral': 0.7797806859016418}"
2020-09-29 12:28:55+00:00,Halifax,POSITIVE,"{'positive': 0.4807182252407074, 'negative': 0.044627875089645386, 'neutral': 0.4746539294719696}"
2020-09-29 12:28:55+00:00,Pantheon Macroeconomics,POSITIVE,"{'positive': 0.4807182252407074, 'negative': 0.044627875089645386, 'neutral': 0.4746539294719696}"
2020-09-29 12:28:55+00:00,Google Trends,POSITIVE,"{'positive': 0.4807182252407074, 'negative': 0.044627875089645386, 'neutral': 0.4746539294719696}"
2020-09-29 12:28:55+00:00,Centre for Policy Studies,POSITIVE,"{'positive': 0.4807182252407074, 'negative': 0.044627875089645386, 'neutral': 0.4746539294719696}"
2020-09-29 12:28:55+00:00,Joseph Rowntree Foundation,POSITIVE,"{'positive': 0.4807182252407074, 'negative': 0.044627875089645386, 'neutral': 0.4746539294719696}"
2020-09-29 12:28:55+00:00,Universal Credit,POSITIVE,"{'positive': 0.4807182252407074, 'negative': 0.044627875089645386, 'neutral': 0.4746539294719696}"
2020-09-28 17:30:09+00:00,Liberal,NEUTRAL,"{'positive': 0.004111745860427618, 'negative': 0.0026816946920007467, 'neutral': 0.9932066202163696}"
2020-09-28 17:30:09+00:00,Australian Chamber of Commerce,NEUTRAL,"{'positive': 0.002125042024999857, 'negative': 0.0031658203806728125, 'neutral': 0.9947091341018677}"
2020-09-28 17:30:09+00:00,Keynes,NEUTRAL,"{'positive': 0.0026703285984694958, 'negative': 0.0025359243154525757, 'neutral': 0.994793713092804}"
2020-09-28 17:30:09+00:00,Grattan Instituted,NEUTRAL,"{'positive': 0.004105745814740658, 'negative': 0.005286301486194134, 'neutral': 0.9906079769134521}"
2020-09-28 17:30:09+00:00,GFC,NEUTRAL,"{'positive': 0.004105745814740658, 'negative': 0.005286301486194134, 'neutral': 0.9906079769134521}"
2020-09-28 13:13:01+00:00,Sheffield,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,Pizza Hut,NEUTRAL,"{'positive': 0.003526663640514016, 'negative': 0.15302841365337372, 'neutral': 0.8434449434280396}"
2020-09-28 13:13:01+00:00,Pizza Hut Restaurants,NEUTRAL,"{'positive': 0.003342169802635908, 'negative': 0.01686090975999832, 'neutral': 0.9797969460487366}"
2020-09-28 13:13:01+00:00,CVA,NEUTRAL,"{'positive': 0.0026120163965970278, 'negative': 0.006948326248675585, 'neutral': 0.9904396533966064}"
2020-09-28 13:13:01+00:00,Yum! Brands,NEUTRAL,"{'positive': 0.0036912234500050545, 'negative': 0.013206783682107925, 'neutral': 0.983102023601532}"
2020-09-28 13:13:01+00:00,KFC,NEUTRAL,"{'positive': 0.004693124443292618, 'negative': 0.024475663900375366, 'neutral': 0.9708312153816223}"
2020-09-28 13:13:01+00:00,Taco Bell,NEUTRAL,"{'positive': 0.004035862162709236, 'negative': 0.023850394412875175, 'neutral': 0.9721137881278992}"
2020-09-28 13:13:01+00:00,Pizza Express,NEUTRAL,"{'positive': 0.004735919181257486, 'negative': 0.09044118970632553, 'neutral': 0.9048229455947876}"
2020-09-28 13:13:01+00:00,Azzurri Group,NEUTRAL,"{'positive': 0.0058958446606993675, 'negative': 0.07050405442714691, 'neutral': 0.9236000776290894}"
2020-09-28 13:13:01+00:00,Ask Italian,NEUTRAL,"{'positive': 0.004987546242773533, 'negative': 0.07099533826112747, 'neutral': 0.9240171313285828}"
2020-09-28 13:13:01+00:00,Zizzi,NEUTRAL,"{'positive': 0.0055748396553099155, 'negative': 0.06139817461371422, 'neutral': 0.9330270290374756}"
2020-09-28 13:13:01+00:00,Carluccio,NEUTRAL,"{'positive': 0.004777462221682072, 'negative': 0.039431553333997726, 'neutral': 0.9557910561561584}"
2020-09-28 13:13:01+00:00,Casual Dining Group,NEUTRAL,"{'positive': 0.004458940587937832, 'negative': 0.030839689075946808, 'neutral': 0.9647013545036316}"
2020-09-28 13:13:01+00:00,Bella Italia,NEUTRAL,"{'positive': 0.0058227418921887875, 'negative': 0.08437114953994751, 'neutral': 0.9098061323165894}"
2020-09-28 13:13:01+00:00,Café Rouge,NEUTRAL,"{'positive': 0.007558565121144056, 'negative': 0.060704462230205536, 'neutral': 0.9317370057106018}"
2020-09-28 13:13:01+00:00,Las Iguanas,NEUTRAL,"{'positive': 0.007448091637343168, 'negative': 0.11482405662536621, 'neutral': 0.8777278065681458}"
2020-09-28 13:13:01+00:00,Regent St,NEUTRAL,"{'positive': 0.0027777140494436026, 'negative': 0.019242068752646446, 'neutral': 0.9779802560806274}"
2020-09-28 13:13:01+00:00,Leicester Haymarket Grantham Huddersfield Glasgow,NEUTRAL,"{'positive': 0.003625487443059683, 'negative': 0.02643141895532608, 'neutral': 0.969943106174469}"
2020-09-28 13:13:01+00:00,Cumbernauld Plymouth Maidenhead,NEUTRAL,"{'positive': 0.0028294180519878864, 'negative': 0.021550312638282776, 'neutral': 0.9756202101707458}"
2020-09-28 13:13:01+00:00,Oxford,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,Dunstable,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,Bury St Edmunds Chelmsford,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,Moulsham St,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,Leyton Mill,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,London E10,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,Penistone Rd,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,High St,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,Croydon,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,Maidstone,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,King St,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,Gravesend,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,Salisbury Basingstoke Brighton,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,Weston-super-Mare Cardiff,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,Culverhouse Cross,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 13:13:01+00:00,Stratford,NEUTRAL,"{'positive': 0.006795576307922602, 'negative': 0.0227481909096241, 'neutral': 0.9704562425613403}"
2020-09-28 11:08:21+00:00,Conservative,NEUTRAL,"{'positive': 0.0012727734865620732, 'negative': 0.023150496184825897, 'neutral': 0.9755767583847046}"
2020-09-28 11:08:21+00:00,SNP,NEGATIVE,"{'positive': 0.0010826344368979335, 'negative': 0.971316933631897, 'neutral': 0.027600428089499474}"
2020-09-28 11:08:21+00:00,University and College Union,NEUTRAL,"{'positive': 0.0016492173308506608, 'negative': 0.05625973641872406, 'neutral': 0.9420911073684692}"
2020-09-28 11:08:21+00:00,UCU,NEUTRAL,"{'positive': 0.0016492173308506608, 'negative': 0.05625973641872406, 'neutral': 0.9420911073684692}"
2020-09-28 11:08:21+00:00,Edinburgh University,NEUTRAL,"{'positive': 0.0016492173308506608, 'negative': 0.05625973641872406, 'neutral': 0.9420911073684692}"
2020-09-28 11:08:21+00:00,Glasgow University,NEUTRAL,"{'positive': 0.0016492173308506608, 'negative': 0.05625973641872406, 'neutral': 0.9420911073684692}"
2020-09-28 11:08:21+00:00,National Union of Students,NEUTRAL,"{'positive': 0.0016492173308506608, 'negative': 0.05625973641872406, 'neutral': 0.9420911073684692}"
2020-09-28 11:08:21+00:00,Universities Scotland,NEUTRAL,"{'positive': 0.0016492173308506608, 'negative': 0.05625973641872406, 'neutral': 0.9420911073684692}"
2020-09-28 11:08:21+00:00,BBC Radio Scotland,NEUTRAL,"{'positive': 0.0016492173308506608, 'negative': 0.05625973641872406, 'neutral': 0.9420911073684692}"
2020-09-28 11:08:21+00:00,Pollock Halls,NEUTRAL,"{'positive': 0.0016492173308506608, 'negative': 0.05625973641872406, 'neutral': 0.9420911073684692}"
2020-09-27 23:01:01+00:00,EU,NEUTRAL,"{'positive': 0.001861361670307815, 'negative': 0.018319249153137207, 'neutral': 0.9798193573951721}"
2020-09-27 23:01:01+00:00,Brexit,NEGATIVE,"{'positive': 0.002500691916793585, 'negative': 0.5596070885658264, 'neutral': 0.43789219856262207}"
2020-09-27 23:01:01+00:00,CBI,NEUTRAL,"{'positive': 0.0025418451987206936, 'negative': 0.005660193040966988, 'neutral': 0.991797924041748}"
2020-09-27 23:01:01+00:00,British Chambers of Commerce and Make UK,NEUTRAL,"{'positive': 0.005136723630130291, 'negative': 0.3098776340484619, 'neutral': 0.6849856972694397}"
2020-09-27 23:01:00+00:00,Covid-19,NEGATIVE,"{'positive': 0.0031008801888674498, 'negative': 0.6985443234443665, 'neutral': 0.2983546853065491}"
2020-09-27 23:01:00+00:00,Sunday Times,NEUTRAL,"{'positive': 0.005369262304157019, 'negative': 0.18142452836036682, 'neutral': 0.8132061958312988}"
2020-09-27 23:01:00+00:00,Altus Group,NEUTRAL,"{'positive': 0.001928758225403726, 'negative': 0.03207287937402725, 'neutral': 0.9659983515739441}"
2020-09-27 23:01:00+00:00,Global Property Development Trends,NEUTRAL,"{'positive': 0.0027723300736397505, 'negative': 0.07645343989133835, 'neutral': 0.9207742810249329}"
2020-09-27 23:01:00+00:00,Centre for Retail Research,NEUTRAL,"{'positive': 0.0031878682784736156, 'negative': 0.0541946142911911, 'neutral': 0.9426175355911255}"
2020-09-27 23:01:00+00:00,Bamfield,NEUTRAL,"{'positive': 0.0015331483446061611, 'negative': 0.06002207100391388, 'neutral': 0.9384447932243347}"
2020-09-27 23:01:00+00:00,Altus,NEUTRAL,"{'positive': 0.0017237623687833548, 'negative': 0.013174016959965229, 'neutral': 0.9851021766662598}"
2020-09-27 23:01:00+00:00,IWG,NEUTRAL,"{'positive': 0.004744329955428839, 'negative': 0.12617357075214386, 'neutral': 0.8690820932388306}"
2020-09-27 23:01:00+00:00,Regus,NEUTRAL,"{'positive': 0.0037318880204111338, 'negative': 0.13353455066680908, 'neutral': 0.8627334833145142}"
2020-09-27 23:01:00+00:00,CoStar,NEUTRAL,"{'positive': 0.005369262304157019, 'negative': 0.18142452836036682, 'neutral': 0.8132061958312988}"
2020-09-27 23:01:00+00:00,Spaces,NEUTRAL,"{'positive': 0.005369262304157019, 'negative': 0.18142452836036682, 'neutral': 0.8132061958312988}"
2020-09-27 23:01:00+00:00,Signature,NEUTRAL,"{'positive': 0.005369262304157019, 'negative': 0.18142452836036682, 'neutral': 0.8132061958312988}"
2020-09-27 23:01:00+00:00,OpenOffice,NEUTRAL,"{'positive': 0.005369262304157019, 'negative': 0.18142452836036682, 'neutral': 0.8132061958312988}"
2020-09-27 08:00:39+00:00,Covid-19,NEUTRAL,"{'positive': 0.10655287653207779, 'negative': 0.015095586888492107, 'neutral': 0.8783515095710754}"
2020-09-27 08:00:39+00:00,Treasury,NEUTRAL,"{'positive': 0.10655287653207779, 'negative': 0.015095586888492107, 'neutral': 0.8783515095710754}"
2020-09-27 08:00:39+00:00,AJ Bell,NEUTRAL,"{'positive': 0.10655287653207779, 'negative': 0.015095586888492107, 'neutral': 0.8783515095710754}"
2020-09-27 08:00:39+00:00,Boohoo,POSITIVE,"{'positive': 0.5091237425804138, 'negative': 0.05234904587268829, 'neutral': 0.43852728605270386}"
2020-09-27 08:00:39+00:00,Levitt,NEUTRAL,"{'positive': 0.003857044503092766, 'negative': 0.002940828911960125, 'neutral': 0.9932021498680115}"
2020-09-27 08:00:39+00:00,Sunday Times,NEUTRAL,"{'positive': 0.02329745888710022, 'negative': 0.06282041221857071, 'neutral': 0.9138821363449097}"
2020-09-27 08:00:39+00:00,Alison Levitt QC,NEUTRAL,"{'positive': 0.021646123379468918, 'negative': 0.006393019109964371, 'neutral': 0.9719608426094055}"
2020-09-27 08:00:39+00:00,Kamani,NEUTRAL,"{'positive': 0.02900080569088459, 'negative': 0.006946505978703499, 'neutral': 0.964052677154541}"
2020-09-27 08:00:39+00:00,Department for Transport,NEUTRAL,"{'positive': 0.10655287653207779, 'negative': 0.015095586888492107, 'neutral': 0.8783515095710754}"
2020-09-27 08:00:39+00:00,DfT,NEUTRAL,"{'positive': 0.10655287653207779, 'negative': 0.015095586888492107, 'neutral': 0.8783515095710754}"
2020-09-27 08:00:39+00:00,Erma,NEUTRAL,"{'positive': 0.10655287653207779, 'negative': 0.015095586888492107, 'neutral': 0.8783515095710754}"
2020-09-27 08:00:39+00:00,Cineworld,NEUTRAL,"{'positive': 0.10655287653207779, 'negative': 0.015095586888492107, 'neutral': 0.8783515095710754}"
2020-09-27 08:00:39+00:00,Mulan,NEUTRAL,"{'positive': 0.10655287653207779, 'negative': 0.015095586888492107, 'neutral': 0.8783515095710754}"
2020-09-27 08:00:39+00:00,Disney,NEUTRAL,"{'positive': 0.10655287653207779, 'negative': 0.015095586888492107, 'neutral': 0.8783515095710754}"
2020-09-27 08:00:39+00:00,Black Widow,NEUTRAL,"{'positive': 0.10655287653207779, 'negative': 0.015095586888492107, 'neutral': 0.8783515095710754}"
2020-09-27 08:00:39+00:00,Marvel,NEUTRAL,"{'positive': 0.10655287653207779, 'negative': 0.015095586888492107, 'neutral': 0.8783515095710754}"
2020-09-26 20:00:25+00:00,Covid-19,NEUTRAL,"{'positive': 0.004648302216082811, 'negative': 0.12792687118053436, 'neutral': 0.8674248456954956}"
2020-09-26 20:00:25+00:00,Centre for Western Sydney,NEUTRAL,"{'positive': 0.008388746529817581, 'negative': 0.08495116978883743, 'neutral': 0.9066601395606995}"
2020-09-26 20:00:25+00:00,SydWest Multicultural Services,NEUTRAL,"{'positive': 0.010151861235499382, 'negative': 0.2596675157546997, 'neutral': 0.730180561542511}"
2020-09-26 20:00:25+00:00,Moraitakis’,NEGATIVE,"{'positive': 0.012996396981179714, 'negative': 0.5914299488067627, 'neutral': 0.39557358622550964}"
2020-09-26 20:00:25+00:00,O’Neill,NEUTRAL,"{'positive': 0.009857428260147572, 'negative': 0.11583524197340012, 'neutral': 0.8743073344230652}"
2020-09-26 15:00:18+00:00,Commons,NEUTRAL,"{'positive': 0.006521540228277445, 'negative': 0.4153134524822235, 'neutral': 0.5781650543212891}"
2020-09-26 15:00:18+00:00,British Chambers of Commerce,NEUTRAL,"{'positive': 0.0022818867582827806, 'negative': 0.03843504562973976, 'neutral': 0.9592830538749695}"
2020-09-26 15:00:18+00:00,Treasury,NEUTRAL,"{'positive': 0.006521540228277445, 'negative': 0.4153134524822235, 'neutral': 0.5781650543212891}"
2020-09-26 15:00:18+00:00,Bank of England,NEUTRAL,"{'positive': 0.008936709724366665, 'negative': 0.2484346330165863, 'neutral': 0.7426286935806274}"
